x,y
-1.161610195607532,-4.571019648284641
-0.10114196839416234,3.34048791327505
0.2766353566821884,-6.883270217802463
-0.80343587618249,0.1308822006454733
-2.0577405055812408,1.6614823442456004
-2.254105763169828,22.939035818899868
0.08377537824208758,-4.628333888172817
-1.8007173161704766,10.832584280388255
-2.4525637321763156,29.323236211806282
-0.16355346235736024,-7.747312142023215
0.07417480885198646,-9.29483760764284
-1.3659762446943886,3.4763966360118133
-0.6602779569168349,9.895974846062437
-0.8143899723377734,-8.908429691537501
-1.2085349928444666,11.836824024792733
1.0787315481351678,-7.557160914023373
0.6422499920499498,-8.562450488927425
0.6815820746152994,-12.140314708085322
1.5618862104620357,9.919214665623988
0.2327953290637339,0.7785800479524649
-2.4009403339999174,11.91472903055769
0.16539439640873255,-8.362052279579931
0.28562553064867924,-14.453232990894413
2.024230432040069,25.94467650311429
0.7837054274904895,4.171397400656241
0.9442334015710636,10.531505808852797
-1.0325694619399135,0.20123664697646326
1.4492648760431361,5.105036095980829
2.319708481644118,45.17003840540784
0.5808044006768465,-3.0163896707578504
1.6757045505599013,4.35618079759309
0.43816760912001707,1.3321145515663346
-0.9454900745980377,-1.5832957281314743
2.15210240902975,47.904549870960466
-1.262663753719927,-0.6796675642788599
1.7160299946584026,8.692792458183414
-0.374057963038366,-7.153974062640556
1.945265734385365,12.284289813494453
1.8448166058713626,15.95847191235287
-1.000980940410513,2.3597422974632707
-2.188326032661946,25.013659353967462
-2.4279750449654287,8.512766064914885
-1.5927139116344864,-8.394464212804598
-2.118537492230052,27.122429914522414
1.4005339441106552,-0.28885951182249325
-0.96451039085151,-11.603094149142347
-1.3988747113458788,11.330283170858767
-2.4965061908462767,12.685782633575812
-0.8615772026157758,-7.571210805504797
-2.1000794850628273,9.612098820522252
-1.6634757069110768,16.441529832194924
-1.0415569811039465,1.8824999964302007
-2.0216146043623495,4.757083340241845
-0.38076089474156927,13.54709735438503
-0.16470542977561475,-7.7386260081252445
2.406709873300051,68.78790214078093
-2.339011429777683,25.43690847077574
-2.406845896009103,20.17569196283444
0.9569634357848726,-15.255141609246593
-2.429995950046249,2.548172614052607
-1.6005439710807172,-4.554015669677369
-1.5550990085987015,17.374230186772962
-1.2495472639890686,6.484368019529706
-2.0993658882509205,22.165040524221276
1.821033247466934,15.637984906584649
0.2037980451311312,1.7655605836308945
0.3685199819077556,-9.321621035828914
-2.0363860517178662,10.65724529559852
1.5183980159034354,5.4039959196317895
1.9320676226897433,21.8260572331979
2.086326095958177,35.10771726896835
0.981401166833249,2.22256556731584
-2.0666248431115863,13.325464957232253
-2.093419076718779,15.478634002187356
-2.4032746523350585,30.91015275875526
-0.7405384810840199,-1.3518198044444754
-0.543325841112317,-11.59288420563932
1.5322772210465043,13.793509240125836
-1.0122953590390833,8.275608888260393
0.5468346589625646,-4.786956292918383
1.0897174476583271,-5.982389872811866
-1.9032397709684212,-0.3915771743966392
-0.045895340115502226,3.8692536092147307
-2.0710742772172654,19.265881026865422
-0.9818947823952846,-4.342260975954125
-1.1088801854060444,6.980688309851958
0.969597691253945,-13.087855989341358
1.1995804913429238,-14.404685319212826
-0.6752092403740351,6.722037067329776
-1.5459194637214713,2.900763751387368
1.1680439794863684,-4.200035484156496
-0.7730277758823627,-15.209753415458106
0.13111998873875574,-1.655348822969188
-1.8344441949020922,9.141574067294997
-0.04701512525001483,-7.6586433922308235
0.004691125612212854,4.534173197316218
-1.797844295665012,-1.0659059639905095
-1.900222030305259,8.765464895031288
0.25683228553297077,-6.058779546190101
-1.1927087777073893,23.332176851914657
0.4826975766729351,4.452340330468083
0.532341778963298,-8.124819853226409
0.44964187127184685,-6.028262933839818
0.5284739659253406,2.8522209871690887
-1.1643950758132888,-2.701810768372405
-1.7126114838335833,0.5208020360701315
0.45386479524109236,-2.736345079916065
0.7172309469639568,-2.559351798413721
-0.39598628348791554,7.751963237917227
-0.09451686635777223,3.4625794496728473
-0.9443898892595182,-5.917746933176095
-0.5594153512064386,5.702954121763526
-1.3459919420447986,2.642559479965618
-1.5093459349131522,2.9363730517127253
-0.23444523150080077,-10.517786902196818
0.007600611071931329,2.735327809978802
-2.181947534435405,13.59389923990798
0.534476576428399,-3.322267718362098
2.145441021289767,24.75514405472649
-2.0754195099877712,22.63857004254001
-1.5180123111701382,10.36675893442864
-1.9630808817607903,4.148609167671157
1.4133722016481358,1.7026385632279997
-1.6941209479076806,-1.1100364848618085
-2.407197018820532,33.33296702756056
-1.2289020146588314,4.685642128318964
0.36621979104854807,14.053331128322206
-0.4439279288941145,-3.4285857153443815
1.323522338737451,4.339670818556188
-1.6300491174332636,-1.7300342302875542
-0.886916895238981,0.8721679977252013
-2.442549317362852,30.108424982685612
-1.509268185020654,-8.992981565024646
-0.9719604943712812,-7.329221498143687
-2.0236269014779875,25.55831413683017
1.185798508388789,7.319720356786689
0.5203604420789127,1.3328570356355272
0.5561234134249657,-6.1554497277517894
-2.4863941413802997,26.17308493112168
-2.130264343215043,8.056388868466643
-1.6247231130168145,11.831888878106236
1.8228475069357355,16.873120321666033
-1.6519439506590106,7.737758615998775
1.71705152073614,7.907031503295329
-1.3421166212000546,-9.230459358148513
0.6815067896605638,7.8286371854103365
1.1292722177815193,-11.308714505987735
1.939820997157554,18.751273008168127
0.020158281594934824,8.065192263246793
0.5726701319324974,-10.543839335193091
0.002939222502155836,10.236434610492047
0.8676015045602541,2.726521465073712
-2.162405691761089,11.725468544800432
-0.3464014548611556,-1.705192311152683
-2.441579838841646,21.36618696087337
-1.128329851568382,19.338604014930834
-0.3759026043641005,-8.80966254286201
